매물확인방식,보증금,월세,전용면적,해당층,총층,방수,주차가능여부,총주차대수,관리비,제공플랫폼,허위매물여부,게재일_변환,방향_0,방향_1,방향_2,방향_3,방향_4,방향_5,방향_6,방향_7
2,99500000.0,580000,29.01,2.0,4.0,1.0,0,29.0,5,2,0,446,False,False,False,True,False,False,False,False
2,33000000.0,440000,30.21,2.0,9.0,1.0,1,5.0,12,1,0,322,False,False,True,False,False,False,False,False
2,9500000.0,260000,32.2,2.0,4.0,2.0,1,18.0,0,1,0,506,False,False,True,False,False,False,False,False
1,150000000.0,620000,22.62,8.0,17.0,1.0,1,8.0,13,1,0,486,False,False,False,True,False,False,False,False
2,145500000.0,390000,28.27,3.0,4.0,2.0,0,1.0,4,1,0,570,False,False,False,True,False,False,False,False
2,31000000.0,450000,27.25,2.0,3.0,2.0,1,2.0,3,1,0,580,False,False,False,False,False,False,False,True
1,90000000.0,420000,17.5,7.0,7.0,1.0,0,6.0,10,1,0,532,False,True,False,False,False,False,False,False
2,161000000.0,290000,27.45,4.0,20.0,1.0,1,33.0,0,4,0,525,False,False,False,True,False,False,False,False
2,157500000.0,270000,17.5,4.0,6.0,1.0,1,6.0,8,2,0,412,False,False,False,False,True,False,False,False
1,343000000.0,560000,25.97,2.0,5.0,2.0,1,4.0,1,0,0,554,False,False,False,True,False,False,False,False
0,8000000.0,590000,38.42,1.0,3.0,1.0,1,26.0,8,1,0,538,False,False,True,False,False,False,False,False
2,99000000.0,310000,24.68,3.0,7.0,1.0,0,19.0,10,1,0,461,False,True,False,False,False,False,False,False
2,147000000.0,250000,19.27,8.0,10.0,1.0,0,32.0,7,3,0,540,False,False,False,False,False,False,False,True
2,378000000.0,480000,25.97,2.0,3.0,1.0,1,2.0,5,1,0,607,False,False,True,False,False,False,False,False
0,25000000.0,670000,29.58,8.0,16.0,1.0,0,50.0,8,5,0,443,False,False,False,True,False,False,False,False
2,15000000.0,350000,39.6,2.0,3.0,2.0,1,18.0,0,1,0,533,False,False,True,False,False,False,False,False
2,191000000.0,630000,25.18,4.0,5.0,2.0,1,5.0,0,1,0,557,False,False,False,True,False,False,False,False
2,22500000.0,110000,27.58,3.0,5.0,2.0,0,5.0,3,1,0,617,False,False,False,False,False,False,True,False
2,334500000.0,560000,21.77,10.0,21.0,1.0,0,33.0,0,1,0,385,False,False,True,False,False,False,False,False
2,345500000.0,250000,29.98,4.0,7.0,2.0,0,21.0,0,0,0,604,False,True,False,False,False,False,False,False
2,374500000.0,350000,23.14,4.0,6.0,1.0,0,5.0,0,0,1,485,False,False,True,False,False,False,False,False
2,33000000.0,80000,24.05,2.0,3.0,1.0,1,3.0,7,1,0,515,False,False,False,False,False,False,False,True
2,14500000.0,700000,29.07,5.0,13.0,2.0,1,36.0,12,1,0,309,False,False,False,False,False,False,False,True
2,23000000.0,290000,26.78,3.0,5.0,2.0,1,4.0,0,0,0,510,False,False,False,False,False,True,False,False
2,125500000.0,260000,27.445,2.0,4.0,2.0,1,2.0,9,3,1,458,True,False,False,False,False,False,False,False
0,27500000.0,560000,33.63,17.0,20.0,1.0,0,42.0,20,0,0,408,False,False,True,False,False,False,False,False
2,187500000.0,650000,26.34,3.0,3.0,1.0,0,39.0,6,0,0,197,False,False,False,True,False,False,False,False
2,100000000.0,180000,26.59,5.0,7.0,1.0,1,6.0,13,2,1,65,False,False,False,False,False,False,False,True
2,326500000.0,620000,17.5,8.0,14.0,1.0,0,104.0,4,1,0,599,False,False,False,True,False,False,False,False
2,178000000.0,140000,31.68,5.0,5.0,1.0,1,41.0,7,0,0,512,False,False,False,True,False,False,False,False
0,181000000.0,690000,25.18,3.0,4.0,1.0,1,3.0,13,1,1,363,False,False,False,False,False,False,True,False
2,30000000.0,20000,30.51,9.0,9.0,1.0,1,28.0,0,1,0,164,False,False,False,True,False,False,False,False
0,123000000.0,630000,33.05,2.0,3.0,2.0,1,18.0,0,0,0,626,True,False,False,False,False,False,False,False
1,154000000.0,230000,27.445,3.0,4.0,1.0,1,2.0,0,3,0,545,False,False,False,False,False,False,False,True
2,134500000.0,40000,17.5,13.0,13.0,1.0,0,38.0,10,0,0,453,False,False,True,False,False,False,False,False
2,85000000.0,580000,26.295,3.0,6.0,1.0,1,4.0,4,1,1,129,False,False,False,False,False,False,True,False
2,194000000.0,310000,17.5,8.0,8.0,1.0,0,7.0,12,2,0,563,False,False,False,False,False,False,False,True
2,172500000.0,480000,28.17,3.0,7.0,1.0,1,8.0,8,1,0,462,False,True,False,False,False,False,False,False
2,6500000.0,150000,29.81,6.0,7.0,2.0,0,12.0,0,0,0,526,False,False,False,True,False,False,False,False
2,109000000.0,130000,38.43,4.0,5.0,2.0,1,5.0,0,4,1,214,False,False,False,False,False,False,False,True
2,96000000.0,510000,41.65,5.0,9.0,2.0,0,50.0,13,1,0,613,False,False,False,True,False,False,False,False
2,114500000.0,180000,22.71,14.0,16.0,1.0,0,37.0,9,1,0,191,False,False,False,True,False,False,False,False
2,79500000.0,540000,26.295,2.0,3.0,1.0,1,2.0,0,3,1,349,False,False,False,False,False,False,True,False
1,159000000.0,710000,25.18,2.0,4.0,1.0,1,3.0,10,3,0,620,False,False,True,False,False,False,False,False
0,187500000.0,410000,17.5,4.0,4.0,1.0,1,9.0,0,1,0,588,False,False,False,True,False,False,False,False
2,115500000.0,360000,26.27,12.0,19.0,1.0,0,19.0,10,1,0,593,False,True,False,False,False,False,False,False
2,33000000.0,230000,21.88,4.0,6.0,1.0,0,8.0,25,1,0,542,False,False,False,False,True,False,False,False
2,33000000.0,580000,26.44,2.0,3.0,2.0,1,2.0,3,0,0,601,True,False,False,False,False,False,False,False
2,166500000.0,140000,26.02,2.0,5.0,1.0,1,33.0,0,0,0,322,False,False,False,True,False,False,False,False
2,24500000.0,160000,22.11,2.0,7.0,1.0,0,3.0,0,0,0,154,False,False,False,False,False,False,False,True
0,141000000.0,170000,19.35,2.0,6.0,1.0,1,6.0,9,1,0,504,False,False,False,False,False,False,False,True
1,335500000.0,640000,24.96,2.0,3.0,2.0,1,3.0,0,3,1,527,True,False,False,False,False,False,False,False
1,372500000.0,740000,22.87,8.0,9.0,2.0,0,8.0,10,1,0,520,False,False,True,False,False,False,False,False
2,374000000.0,610000,24.96,3.0,3.0,1.0,1,3.0,0,0,0,540,False,False,False,True,False,False,False,False
2,70500000.0,750000,19.83,3.0,4.0,1.0,1,9.0,2,0,0,541,False,False,True,False,False,False,False,False
2,17000000.0,130000,27.58,3.0,6.0,1.0,1,5.0,0,1,0,568,True,False,False,False,False,False,False,False
1,172000000.0,70000,34.01,12.0,20.0,1.0,1,10.0,5,0,0,582,True,False,False,False,False,False,False,False
1,66000000.0,250000,17.5,17.0,21.0,1.0,0,46.0,5,4,0,396,False,True,False,False,False,False,False,False
1,164000000.0,250000,27.22,3.0,7.0,2.0,0,10.0,3,4,0,506,False,False,False,False,False,False,False,True
0,170500000.0,380000,24.39,3.0,4.0,1.0,0,3.0,0,0,0,547,False,False,True,False,False,False,False,False
2,362500000.0,510000,33.66,13.0,14.0,2.0,1,21.0,0,0,0,365,False,False,False,False,False,False,True,False
2,33000000.0,360000,27.25,2.0,3.0,2.0,1,2.0,0,2,0,557,False,True,False,False,False,False,False,False
2,13500000.0,90000,17.5,2.0,3.0,1.0,1,9.0,0,0,0,501,False,False,True,False,False,False,False,False
0,108000000.0,430000,18.92,19.0,19.0,1.0,1,26.0,2,3,0,540,False,False,False,True,False,False,False,False
0,132500000.0,490000,26.104999999999997,4.0,5.0,2.0,0,5.0,1,6,0,427,False,False,False,True,False,False,False,False
2,108000000.0,250000,26.59,4.0,5.0,2.0,0,4.0,4,0,0,598,False,False,True,False,False,False,False,False
1,6000000.0,670000,20.09,17.0,20.0,1.0,1,50.0,5,1,0,488,False,False,True,False,False,False,False,False
2,25000000.0,590000,17.5,10.0,14.0,1.0,0,104.0,14,5,0,465,False,False,True,False,False,False,False,False
2,321500000.0,660000,17.5,5.0,11.0,1.0,0,38.0,11,1,0,529,True,False,False,False,False,False,False,False
2,158500000.0,340000,33.06,2.0,6.0,2.0,0,5.5,1,1,0,494,False,False,False,True,False,False,False,False
2,139000000.0,80000,27.045,2.0,3.0,2.0,1,2.0,12,1,0,502,False,False,False,True,False,False,False,False
1,193500000.0,660000,23.67,2.0,16.0,1.0,1,35.0,9,1,0,415,False,False,False,False,False,False,True,False
2,23000000.0,450000,26.25,2.0,3.0,2.0,1,2.0,1,1,0,559,False,False,True,False,False,False,False,False
1,88500000.0,320000,30.98,6.0,6.0,2.0,0,1.0,7,0,0,521,False,False,False,True,False,False,False,False
2,105500000.0,140000,24.05,3.0,4.0,2.0,1,3.0,11,4,1,203,False,False,False,False,False,False,False,True
2,163000000.0,290000,24.62,3.0,9.0,1.0,0,10.0,0,1,0,640,False,True,False,False,False,False,False,False
2,27000000.0,150000,17.5,7.0,14.0,1.0,1,44.0,3,6,0,404,False,False,False,False,False,False,False,True
1,334500000.0,160000,28.26,10.0,10.0,1.0,0,36.0,11,2,0,518,True,False,False,False,False,False,False,False
2,179000000.0,50000,18.87,9.0,16.0,1.0,0,57.0,10,1,1,395,False,False,False,True,False,False,False,False
2,102500000.0,580000,24.01,9.0,10.0,2.0,0,8.0,29,0,0,595,False,True,False,False,False,False,False,False
2,110500000.0,400000,26.25,3.0,7.0,1.0,0,6.0,0,1,0,577,False,True,False,False,False,False,False,False
2,23500000.0,290000,26.78,2.0,3.0,2.0,1,2.0,0,1,1,410,False,True,False,False,False,False,False,False
2,87000000.0,250000,25.43,6.0,6.0,1.0,1,33.0,13,0,0,561,False,False,False,False,False,False,False,True
2,19500000.0,480000,33.05,3.0,3.0,2.0,1,18.0,0,0,0,500,False,False,True,False,False,False,False,False
2,155500000.0,260000,27.445,2.0,4.0,2.0,1,2.0,0,0,0,521,False,False,True,False,False,False,False,False
2,392000000.0,690000,28.41,3.0,8.0,1.0,1,41.0,1,1,0,381,False,False,False,True,False,False,False,False
2,399500000.0,370000,27.51,2.0,7.0,1.0,1,8.0,14,0,1,174,False,False,False,False,False,False,False,True
0,102000000.0,110000,24.05,2.0,5.0,2.0,0,2.0,0,3,0,571,False,False,False,True,False,False,False,False
2,181000000.0,350000,24.39,2.0,3.0,2.0,1,3.0,7,1,1,11,False,False,False,False,False,False,True,False
2,83500000.0,70000,24.05,2.0,4.0,1.0,1,2.0,1,2,1,136,False,False,False,False,False,False,False,True
1,397000000.0,10000,21.2,2.0,4.0,1.0,1,18.0,12,0,0,539,False,False,False,True,False,False,False,False
2,177500000.0,270000,26.93,16.0,16.0,1.0,1,19.0,8,5,0,658,True,False,False,False,False,False,False,False
1,68000000.0,440000,25.61,10.0,18.0,2.0,0,42.0,8,3,0,131,False,True,False,False,False,False,False,False
1,183500000.0,100000,27.48,3.0,7.0,2.0,0,10.0,3,6,0,617,False,False,False,False,False,True,False,False
2,186000000.0,570000,28.17,2.0,3.0,1.0,1,2.0,0,0,0,570,False,False,False,False,False,False,False,True
2,189000000.0,490000,33.82,2.0,5.0,2.0,1,5.5,0,1,0,554,False,False,False,False,False,False,False,True
1,32000000.0,620000,41.08,10.0,15.0,1.0,0,20.0,0,4,0,186,False,False,False,True,False,False,False,False
2,155500000.0,540000,21.23,4.0,8.0,1.0,0,8.0,0,1,0,477,False,False,False,True,False,False,False,False
2,159000000.0,250000,25.29,5.0,5.0,2.0,0,5.0,4,5,0,609,False,False,False,False,False,False,False,True
1,111000000.0,340000,17.7,3.0,6.0,1.0,0,8.0,5,0,0,451,False,False,False,False,True,False,False,False
2,176500000.0,690000,25.77,5.0,8.0,1.0,1,6.0,5,5,0,470,False,False,False,True,False,False,False,False
2,164000000.0,210000,17.5,4.0,4.0,1.0,1,9.0,4,0,1,222,False,False,False,False,False,False,False,True
2,114500000.0,750000,18.63,7.0,11.0,1.0,1,44.0,0,1,0,492,False,False,True,False,False,False,False,False
2,341000000.0,60000,17.5,2.0,3.0,2.0,1,9.0,0,0,0,528,False,False,False,True,False,False,False,False
2,145000000.0,390000,35.4,3.0,5.0,2.0,0,5.5,0,1,0,568,False,False,False,False,False,False,True,False
2,83500000.0,220000,29.98,7.0,8.0,2.0,0,8.0,19,1,0,497,False,False,True,False,False,False,False,False
0,365500000.0,500000,17.5,7.0,14.0,1.0,0,104.0,8,5,0,557,False,False,True,False,False,False,False,False
0,404000000.0,560000,42.61,3.0,8.0,2.0,0,9.0,3,0,0,494,False,False,False,True,False,False,False,False
2,9500000.0,150000,17.5,9.0,14.0,1.0,0,104.0,12,2,0,499,False,False,True,False,False,False,False,False
2,79000000.0,470000,26.295,2.0,3.0,2.0,1,1.0,0,2,0,542,False,True,False,False,False,False,False,False
2,189000000.0,250000,17.5,11.0,11.0,1.0,0,21.0,2,0,0,509,False,False,False,False,False,False,False,True
0,120500000.0,160000,35.57,12.0,12.0,2.0,0,13.0,7,0,0,498,False,False,False,False,False,False,False,True
1,338000000.0,610000,20.83,6.0,6.0,1.0,0,34.0,2,0,0,627,False,True,False,False,False,False,False,False
0,146500000.0,630000,37.44,4.0,6.0,2.0,1,5.5,5,0,0,489,False,False,True,False,False,False,False,False
2,173000000.0,450000,22.38,3.0,4.0,1.0,0,16.0,2,3,0,442,False,False,False,False,False,False,True,False
1,379500000.0,690000,29.89,4.0,6.0,2.0,0,8.0,16,0,0,618,False,False,True,False,False,False,False,False
0,23000000.0,240000,26.78,2.0,4.0,2.0,1,2.0,15,0,1,244,False,False,False,False,False,False,False,True
2,398500000.0,80000,25.56,6.0,8.0,2.0,0,5.0,14,1,0,605,False,False,False,False,False,True,False,False
2,145500000.0,160000,19.83,2.0,3.0,1.0,1,9.0,9,0,1,414,False,False,False,True,False,False,False,False
1,139000000.0,120000,25.66,5.0,7.0,1.0,1,36.0,12,0,0,235,False,False,False,True,False,False,False,False
2,338500000.0,250000,27.5,5.0,8.0,1.0,1,1.0,0,0,0,563,False,False,False,True,False,False,False,False
2,148500000.0,100000,27.045,3.0,4.0,2.0,0,2.0,0,6,0,501,False,False,False,False,True,False,False,False
2,107500000.0,380000,22.44,3.0,5.0,1.0,1,25.0,7,3,0,376,False,False,False,True,False,False,False,False
2,119000000.0,500000,21.17,12.0,16.0,1.0,1,41.0,0,0,0,604,False,False,True,False,False,False,False,False
2,110000000.0,250000,23.14,2.0,4.0,1.0,1,3.0,0,0,0,607,False,False,False,True,False,False,False,False
0,160000000.0,180000,25.58,7.0,7.0,2.0,0,1.0,12,0,0,527,True,False,False,False,False,False,False,False
0,32500000.0,150000,19.22,7.0,11.0,1.0,0,25.0,8,0,0,528,False,False,True,False,False,False,False,False
1,75000000.0,10000,24.92,7.0,7.0,1.0,1,8.0,12,1,0,475,False,False,False,True,False,False,False,False
1,10500000.0,210000,31.49,7.0,20.0,1.0,1,37.0,10,0,0,424,False,False,False,True,False,False,False,False
2,158000000.0,680000,34.71,3.0,9.0,1.0,0,18.0,9,6,0,516,False,False,True,False,False,False,False,False
2,356000000.0,260000,24.45,5.0,6.0,2.0,0,5.0,0,1,0,615,False,False,False,False,False,True,False,False
2,77500000.0,690000,25.58,5.0,5.0,2.0,1,5.0,0,2,0,571,False,False,False,False,False,False,True,False
2,109500000.0,550000,26.3,4.0,5.0,2.0,0,44.0,1,8,0,183,True,False,False,False,False,False,False,False
2,13000000.0,480000,25.58,7.0,7.0,2.0,0,4.0,17,0,0,508,False,False,False,True,False,False,False,False
2,378000000.0,280000,19.8,2.0,3.0,1.0,1,9.0,0,3,0,508,False,False,True,False,False,False,False,False
1,347000000.0,700000,24.96,5.0,7.0,1.0,1,6.0,0,0,0,538,False,False,True,False,False,False,False,False
2,100000000.0,100000,24.05,3.0,4.0,2.0,1,3.0,0,0,1,408,False,False,True,False,False,False,False,False
2,334000000.0,20000,25.08,20.0,21.0,1.0,0,44.0,0,0,0,548,False,False,False,True,False,False,False,False
0,29000000.0,590000,25.985,4.0,5.0,2.0,1,4.0,0,0,0,564,False,False,True,False,False,False,False,False
2,193500000.0,530000,39.12,6.0,9.0,2.0,0,38.0,20,0,0,524,False,False,True,False,False,False,False,False
2,21000000.0,140000,17.5,8.0,11.0,1.0,0,33.0,14,3,0,471,False,False,True,False,False,False,False,False
2,407500000.0,420000,35.1,2.0,6.0,1.0,1,50.0,7,3,0,205,False,False,False,False,False,False,False,True
0,166000000.0,240000,26.44,5.0,10.0,2.0,0,30.0,12,0,0,530,False,False,False,True,False,False,False,False
0,111000000.0,380000,23.39,3.0,3.0,1.0,1,17.0,2,1,0,257,False,False,False,False,False,False,False,True
0,177000000.0,540000,28.17,4.0,5.0,1.0,1,5.0,8,0,0,559,False,False,False,False,False,False,True,False
0,82500000.0,20000,29.34,7.0,18.0,1.0,1,38.0,5,5,0,586,False,False,False,True,False,False,False,False
2,125000000.0,100000,29.79,5.0,7.0,2.0,0,8.0,0,2,0,496,False,False,False,True,False,False,False,False
2,395000000.0,550000,29.89,4.0,6.0,2.0,0,15.0,4,1,0,446,True,False,False,False,False,False,False,False
2,149000000.0,500000,26.104999999999997,2.0,3.0,1.0,1,2.0,0,2,0,560,False,False,False,False,False,False,True,False
2,403500000.0,660000,17.5,9.0,20.0,1.0,0,99.0,9,1,1,319,False,False,False,False,False,False,False,True
2,192000000.0,750000,25.18,2.0,3.0,2.0,1,3.0,0,2,0,607,False,False,True,False,False,False,False,False
0,74500000.0,670000,17.5,16.0,16.0,1.0,1,49.0,13,6,0,577,False,False,True,False,False,False,False,False
2,347500000.0,500000,25.97,7.0,9.0,1.0,1,8.0,0,1,1,423,False,False,False,True,False,False,False,False
2,129500000.0,610000,33.63,7.0,17.0,1.0,0,11.0,4,2,0,478,False,False,False,True,False,False,False,False
2,155500000.0,330000,17.5,7.0,11.0,1.0,1,21.0,15,0,1,124,False,False,False,False,False,False,True,False
0,74000000.0,400000,32.84,2.0,2.0,1.0,1,32.0,8,7,0,366,False,True,False,False,False,False,False,False
2,362500000.0,250000,17.5,11.0,14.0,1.0,0,48.0,14,0,0,612,False,False,True,False,False,False,False,False
2,400000000.0,280000,22.99,14.0,21.0,1.0,0,166.0,7,1,0,432,False,False,False,True,False,False,False,False
2,122500000.0,150000,46.35,4.0,6.0,2.0,1,26.0,12,1,0,317,False,False,False,False,False,False,False,True
0,15500000.0,110000,29.5,2.0,3.0,2.0,0,1.0,0,3,1,323,False,False,False,True,False,False,False,False
2,72000000.0,540000,30.98,6.0,6.0,2.0,0,1.0,9,0,0,544,False,False,False,True,False,False,False,False
0,22000000.0,100000,17.86,3.0,6.0,1.0,0,7.0,1,0,0,526,False,False,False,True,False,False,False,False
0,144500000.0,560000,27.0,1.0,17.0,1.0,0,24.0,2,1,0,181,False,False,False,False,False,False,False,True
1,91500000.0,400000,33.05,2.0,3.0,2.0,1,18.0,0,0,0,525,True,False,False,False,False,False,False,False
2,144000000.0,670000,32.0,15.0,19.0,1.0,1,16.0,0,4,0,166,False,False,False,True,False,False,False,False
2,12500000.0,750000,36.02,12.0,18.0,1.0,1,49.0,4,1,0,132,False,False,False,True,False,False,False,False
2,366500000.0,80000,25.38,14.0,21.0,1.0,1,16.0,11,3,0,485,False,False,True,False,False,False,False,False
2,6000000.0,290000,18.88,2.0,2.0,2.0,0,44.0,2,0,0,441,False,True,False,False,False,False,False,False
2,364000000.0,270000,24.45,2.0,3.0,2.0,1,3.0,0,4,0,574,False,False,True,False,False,False,False,False
0,367500000.0,90000,25.56,4.0,5.5,1.0,1,5.0,14,3,1,335,False,False,False,False,False,False,True,False
1,90000000.0,330000,27.25,4.0,8.0,1.0,0,4.0,9,6,0,625,False,False,False,False,True,False,False,False
0,31000000.0,500000,20.92,4.0,11.0,1.0,1,22.0,10,0,0,199,False,False,False,True,False,False,False,False
2,181500000.0,540000,28.17,2.0,3.0,2.0,1,2.0,2,0,0,568,False,False,True,False,False,False,False,False
2,10000000.0,100000,27.63,3.0,6.0,2.0,0,7.0,9,0,0,525,False,False,False,True,False,False,False,False
2,345500000.0,340000,26.25,3.0,7.0,1.0,0,6.0,7,2,0,509,False,False,False,True,False,False,False,False
2,152500000.0,430000,33.05,2.0,3.0,2.0,1,18.0,0,0,0,528,False,False,False,True,False,False,False,False
2,8500000.0,310000,26.44,5.0,6.0,1.0,1,4.0,0,0,0,536,False,False,True,False,False,False,False,False
2,134000000.0,50000,18.21,7.0,8.0,1.0,1,16.0,10,4,0,398,False,False,False,False,False,False,False,True
1,120000000.0,460000,26.104999999999997,3.0,5.0,2.0,0,5.0,5,0,0,515,False,False,True,False,False,False,False,False
2,25500000.0,540000,25.985,6.0,7.0,1.0,1,6.0,0,2,0,478,False,False,False,False,False,False,False,True
2,12500000.0,550000,25.985,4.0,9.0,1.0,1,6.0,14,3,1,489,False,False,True,False,False,False,False,False
2,327500000.0,620000,20.82,3.0,5.0,1.0,1,31.0,12,6,0,195,False,True,False,False,False,False,False,False
2,346000000.0,650000,24.96,3.0,5.0,1.0,0,4.0,15,4,0,499,False,False,False,True,False,False,False,False
2,81000000.0,630000,17.5,9.0,10.0,1.0,0,16.0,14,0,0,154,False,False,False,True,False,False,False,False
0,90000000.0,450000,19.83,2.0,6.0,1.0,1,2.0,0,0,0,624,False,False,False,False,False,False,False,True
2,82000000.0,390000,17.5,8.0,17.0,1.0,1,12.0,15,2,0,666,False,True,False,False,False,False,False,False
2,114000000.0,80000,17.5,5.0,7.0,1.0,1,5.0,0,0,0,538,False,False,False,True,False,False,False,False
2,327500000.0,260000,36.06,8.0,11.0,1.0,0,6.0,11,0,0,293,False,False,True,False,False,False,False,False
2,122500000.0,360000,38.56,2.0,2.0,1.0,0,33.0,0,0,0,583,False,False,False,True,False,False,False,False
2,343000000.0,190000,39.73,8.0,8.0,2.0,0,7.0,7,10,0,600,False,False,False,False,False,False,False,True
2,177000000.0,530000,28.17,5.0,6.0,2.0,0,1.0,11,0,0,539,False,False,True,False,False,False,False,False
1,347500000.0,730000,33.05,4.0,6.0,1.0,0,1.0,5,0,1,475,True,False,False,False,False,False,False,False
0,136500000.0,250000,27.445,3.0,5.0,1.0,0,4.0,8,0,0,536,False,False,True,False,False,False,False,False
2,176500000.0,590000,25.56,7.0,10.0,2.0,0,32.0,1,4,0,528,True,False,False,False,False,False,False,False
0,171500000.0,490000,29.98,7.0,8.0,2.0,0,8.0,12,1,0,620,False,False,True,False,False,False,False,False
1,32500000.0,710000,24.01,9.0,10.0,2.0,0,8.0,13,6,0,620,True,False,False,False,False,False,False,False
