Season,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Tournament_Type,WTeamSeed,WTeamSeedRegion,LTeamSeed,LTeamSeedRegion,WTeamSeed,WTeamSeedRegion,LTeamSeed,LTeamSeedRegion
2024,94,1453,green bay,81,1352,robert morris,76,A,1,23,59,6,21,29,35,9,25,8,11,4,2,21,26,60,7,24,17,24,7,24,15,13,4,7,20,Regular,,,,,,,,
2024,94,1460,wright st,92,1178,detroit,85,H,0,31,53,7,17,23,26,9,18,16,12,5,0,14,31,52,12,23,11,16,3,10,16,10,9,3,19,Regular,,,,,,,,
2024,94,1464,youngstown st,97,1454,milwaukee,85,H,1,29,73,8,30,31,39,14,28,13,10,9,9,14,32,79,10,33,11,15,15,27,16,13,7,5,25,Regular,,,,,,,,
2024,94,1465,cal baptist,64,1426,texas arlington,63,H,0,21,55,5,17,17,25,9,27,12,9,5,4,15,26,58,2,12,9,15,7,29,11,11,4,2,19,Regular,,,,,,,,
2024,94,1466,north ala.,79,1316,north florida,74,A,0,28,56,5,15,18,24,8,28,9,9,2,2,21,21,56,9,28,23,31,8,18,5,6,3,3,20,Regular,,,,,,,,
2024,94,1467,merrimack,82,1254,LIU,79,A,1,25,57,3,15,29,45,10,28,8,21,13,5,26,28,65,7,18,16,34,15,23,24,20,11,8,31,Regular,,,,,,,,
2024,94,1469,dixie st,70,1381,southern utah,68,H,0,23,56,4,16,20,32,12,20,12,14,10,3,21,25,58,3,21,15,23,13,22,8,18,7,5,25,Regular,,,,,,,,
2024,94,1470,tarleton st,72,1430,utah valley,61,A,0,27,60,8,15,10,14,6,28,17,12,11,4,18,21,60,4,19,15,20,13,26,15,15,2,6,16,Regular,,,,,,,,
2024,94,1472,saint thomas (minn.),85,1331,oral roberts,63,H,0,32,60,11,21,10,14,7,28,20,6,7,5,14,24,65,10,33,5,7,9,24,13,10,2,4,16,Regular,,,,,,,,
2024,94,1478,le moyne,88,1476,stonehill,57,A,0,31,57,18,33,8,11,6,28,24,9,8,1,15,20,57,6,28,11,13,9,20,10,12,4,2,13,Regular,,,,,,,,
2024,95,1161,colorado st,66,1363,san jose st,47,H,0,25,51,6,17,10,12,3,28,24,11,7,5,10,19,58,6,21,3,6,8,25,9,11,7,2,12,Regular,10.0,Y,,,10.0,Y,,
2024,95,1305,nevada,70,1361,san diego st,66,H,1,24,52,3,13,19,32,10,18,14,16,8,1,25,20,49,3,19,23,27,6,25,10,15,7,3,27,Regular,10.0,X,5.0,W,10.0,X,5.0,W
2024,95,1433,va commonwealth,49,1173,dayton,47,H,0,20,53,5,21,4,8,4,30,13,8,6,4,12,17,47,4,17,9,18,2,27,9,8,5,1,11,Regular,,,7.0,X,,,7.0,X
2024,96,1104,alabama,109,1261,louisiana state,92,A,0,38,81,18,44,15,17,15,23,25,8,8,2,18,33,60,7,19,19,26,3,22,15,12,5,4,16,Regular,4.0,X,,,4.0,X,,
2024,96,1108,alcorn,68,1115,ark pine bluff,56,A,0,25,60,5,18,13,24,12,27,17,9,14,3,18,19,50,6,27,12,20,8,27,14,18,5,6,16,Regular,,,,,,,,
2024,96,1111,appalachian st,109,1405,toledo,104,H,2,40,66,8,18,21,29,2,31,16,15,12,11,12,40,81,11,24,13,17,10,24,15,14,14,3,19,Regular,,,,,,,,
2024,96,1112,arizona,99,1160,colorado,79,A,0,36,68,10,22,17,21,9,20,14,8,10,3,23,26,54,5,17,22,26,6,21,12,16,6,6,17,Regular,2.0,X,10.0,Z,2.0,X,10.0,Z
2024,96,1113,arizona st,85,1428,utah,77,A,0,32,69,10,24,11,15,6,26,13,10,10,3,15,31,67,9,32,6,13,9,28,22,13,7,4,15,Regular,,,,,,,,
2024,96,1116,arkansas,78,1208,georgia,75,H,0,28,49,5,14,17,26,5,22,10,12,9,6,15,26,54,4,18,19,23,6,16,10,14,5,2,17,Regular,,,,,,,,
2024,96,1117,arkansas st,100,1325,ohio,87,H,0,37,58,11,22,15,18,9,21,18,7,6,5,12,32,62,13,28,10,11,8,12,15,9,4,2,12,Regular,,,,,,,,
2024,96,1119,army,69,1298,navy,67,H,1,25,52,7,17,12,20,4,31,12,10,5,5,24,20,60,5,22,22,29,9,26,9,9,3,1,19,Regular,,,,,,,,
2024,96,1122,austin peay,79,1474,Queens (NC),76,H,0,29,52,6,15,15,22,7,20,7,6,4,2,19,26,51,5,14,19,27,9,19,10,7,3,3,21,Regular,,,,,,,,
2024,96,1125,belmont,96,1434,valparaiso,78,A,0,30,49,12,21,24,36,5,28,19,16,5,1,22,28,62,9,25,13,19,8,12,15,9,8,4,24,Regular,,,,,,,,
2024,96,1126,bethune-cookman,84,1341,prairie view,78,H,0,30,56,5,17,19,23,9,18,16,15,8,6,17,28,61,5,12,17,21,12,14,17,12,10,4,17,Regular,,,,,,,,
2024,96,1131,boston,77,1137,bucknell,62,A,0,28,53,9,21,12,17,8,22,22,9,7,2,20,19,43,9,26,15,26,4,16,10,14,7,5,16,Regular,,,,,,,,
2024,96,1136,bryant,70,1127,binghamton,69,A,0,23,54,5,17,19,31,3,24,7,7,6,6,19,20,58,6,16,23,25,11,34,8,17,5,2,23,Regular,,,,,,,,
2024,96,1138,buffalo,82,1204,ga southern,81,A,1,33,64,4,15,12,14,7,22,12,13,9,8,15,28,71,10,36,15,19,14,22,9,11,6,4,17,Regular,,,,,,,,
2024,96,1139,butler,75,1344,providence,72,H,0,28,54,7,19,12,16,5,32,18,16,5,2,13,26,62,10,26,10,16,5,20,13,7,10,1,13,Regular,,,,,,,,
2024,96,1140,brigham young,72,1243,kansas st,66,H,0,27,63,8,25,10,21,6,22,18,7,9,2,14,25,58,6,23,10,12,7,32,11,16,2,6,19,Regular,6.0,W,,,6.0,W,,
2024,96,1141,c michigan,58,1330,old dominion,57,A,0,20,53,4,20,14,22,9,26,8,10,6,6,9,21,60,11,23,4,7,12,26,13,12,7,5,15,Regular,,,,,,,,
2024,96,1144,campbell,95,1392,stony brook,77,H,0,38,59,10,21,9,19,7,24,30,9,6,2,16,28,67,11,28,10,17,12,18,13,10,2,2,16,Regular,,,,,,,,
2024,96,1145,canisius,73,1233,iona,69,H,0,25,54,10,22,13,21,7,25,13,16,5,7,15,29,66,3,12,8,13,9,22,10,11,12,2,15,Regular,,,,,,,,
2024,96,1146,cent arkansas,79,1316,north florida,77,A,0,32,62,7,18,8,11,9,23,17,10,6,2,15,23,56,13,37,18,21,6,21,11,11,9,2,15,Regular,,,,,,,,
2024,96,1148,central conn,71,1192,f dickinson,62,H,0,23,55,7,20,18,28,9,37,12,19,10,6,13,22,66,11,27,7,12,10,30,13,16,9,4,20,Regular,,,,,,,,
2024,96,1151,chattanooga,89,1422,nc greensboro,61,A,0,32,54,15,27,10,12,5,22,15,8,9,2,14,19,51,13,29,10,15,7,13,12,11,2,3,10,Regular,,,,,,,,
2024,96,1155,clemson,77,1393,syracuse,68,A,0,31,51,6,14,9,13,7,33,17,21,5,5,12,25,64,7,23,11,15,8,14,11,8,14,2,15,Regular,6.0,X,,,6.0,X,,
2024,96,1158,charleston,80,1180,drexel,70,H,0,30,66,13,32,7,9,9,26,11,5,3,3,11,30,69,5,19,5,6,11,26,10,8,3,2,15,Regular,13.0,X,,,13.0,X,,
2024,96,1159,colgate,76,1259,loyola (md),62,A,0,28,52,5,17,15,18,1,24,17,6,8,6,13,24,61,9,29,5,7,9,20,13,13,5,2,13,Regular,14.0,X,,,14.0,X,,
2024,96,1162,columbia,83,1135,brown,69,A,0,30,55,7,19,16,20,9,19,18,10,11,1,14,25,57,9,24,10,12,12,14,16,13,4,4,18,Regular,,,,,,,,
2024,96,1163,connecticut,89,1207,georgetown,64,A,0,33,54,9,20,14,24,7,24,26,5,3,5,17,23,58,5,15,13,18,8,19,10,8,4,4,19,Regular,1.0,W,,,1.0,W,,
2024,96,1166,creighton,78,1462,xavier,71,A,0,31,64,7,28,9,11,5,31,23,9,5,5,13,28,66,6,13,9,11,3,26,19,11,7,6,15,Regular,3.0,Y,,,3.0,Y,,
2024,96,1167,bakersfield,73,1168,cal st. fullerton,71,H,0,26,56,6,16,15,18,6,19,15,8,7,2,23,23,45,6,17,19,24,5,23,6,16,6,5,19,Regular,,,,,,,,
2024,96,1169,cal st. northridge,82,1364,california-santa barbara,74,A,0,31,57,6,15,14,18,9,21,8,13,5,0,17,24,55,8,27,18,21,7,16,15,12,9,2,19,Regular,,,,,,,,
2024,96,1174,delaware,69,1456,william & mary,58,H,0,26,60,2,15,15,18,13,21,5,6,6,2,15,22,56,6,24,8,10,6,21,8,8,3,4,16,Regular,,,,,,,,
2024,96,1176,denver,94,1472,saint thomas (minn.),77,H,0,33,57,10,25,18,20,5,25,18,12,7,4,19,28,61,6,24,15,21,8,19,7,9,10,2,17,Regular,,,,,,,,
2024,96,1179,drake,74,1133,bradley,67,A,0,28,57,8,22,10,12,7,27,18,12,7,0,15,27,59,7,24,6,14,9,19,11,11,8,4,15,Regular,10.0,W,,,10.0,W,,
2024,96,1181,duke,80,1130,boston college,65,H,0,30,63,10,30,10,13,7,28,19,7,4,1,12,24,59,5,26,12,16,7,23,15,8,6,5,16,Regular,4.0,Z,,,4.0,Z,,
2024,96,1182,duquesne,75,1382,saint bonaventure,69,A,0,27,59,6,21,15,21,8,26,16,8,3,2,19,22,55,5,15,20,26,7,27,8,9,4,3,19,Regular,11.0,W,,,11.0,W,,
2024,96,1186,e washington,87,1225,idaho,79,H,0,32,56,8,22,15,20,9,18,19,9,6,6,13,29,59,11,28,10,12,8,18,20,9,4,2,19,Regular,,,,,,,,
2024,96,1187,east carolina,84,1427,texas san antonio,73,A,0,33,72,13,33,5,9,12,20,21,5,10,1,15,22,53,10,26,19,21,11,24,8,12,4,2,12,Regular,,,,,,,,
2024,96,1193,fairfield,64,1389,saint peter's,62,A,0,22,44,7,19,13,21,6,20,6,16,10,1,15,23,55,8,26,8,11,11,18,12,15,11,4,21,Regular,,,15.0,Y,,,15.0,Y
2024,96,1195,fgcu,63,1468,bellarmine,52,H,0,24,57,6,25,9,9,9,29,14,7,5,5,6,22,57,6,21,2,3,1,22,10,8,5,1,12,Regular,,,,,,,,
2024,96,1196,florida,81,1120,auburn,65,H,0,27,67,7,21,20,26,16,24,9,6,10,6,24,24,57,3,17,14,26,11,27,9,15,1,2,18,Regular,7.0,Z,4.0,W,7.0,Z,4.0,W
2024,96,1201,fresno st,68,1102,air force,66,A,0,24,42,8,13,12,16,5,21,10,17,7,2,13,26,59,9,32,5,10,9,14,17,10,11,5,14,Regular,,,,,,,,
2024,96,1202,furman,65,1190,east tenn. st.,63,A,0,24,48,5,16,12,19,6,23,13,11,5,3,17,23,58,4,19,13,22,13,19,6,8,7,6,17,Regular,,,,,,,,
2024,96,1206,george mason,57,1172,davidson,55,A,0,19,46,6,16,13,18,9,25,8,14,4,2,16,18,52,7,27,12,13,9,18,11,10,7,4,15,Regular,,,,,,,,
2024,96,1209,georgia st,73,1275,miami (oh),53,H,0,28,57,9,26,8,12,5,27,15,9,7,3,15,20,65,6,31,7,11,12,23,11,11,4,4,11,Regular,,,,,,,,
2024,96,1211,gonzaga,89,1246,kentucky,85,A,0,32,68,4,18,21,24,12,23,15,9,6,6,18,28,61,6,17,23,28,11,15,10,8,8,10,18,Regular,5.0,Y,3.0,Z,5.0,Y,3.0,Z
2024,96,1212,grambling,74,1106,alabama st,68,H,0,23,60,6,17,22,32,13,23,10,8,10,5,14,25,65,6,25,12,17,16,24,6,17,5,5,19,Regular,16.0,Y,,,16.0,Y,,
2024,96,1213,grand canyon,94,1381,southern utah,65,H,0,32,72,8,19,22,29,19,27,11,11,13,5,20,22,53,5,17,16,22,3,21,5,19,4,4,22,Regular,12.0,X,,,12.0,X,,
2024,96,1217,harvard,77,1171,dartmouth,59,H,0,25,50,10,21,17,22,3,26,13,10,7,3,17,20,50,5,14,14,19,5,20,10,12,5,7,18,Regular,,,,,,,,
2024,96,1218,hawai'i,87,1413,california-davis,70,H,0,26,49,12,20,23,27,6,30,14,13,3,1,22,21,61,5,23,23,27,7,18,7,5,6,4,22,Regular,,,,,,,,
2024,96,1219,high point,78,1205,gardner webb,62,A,0,24,68,7,24,23,27,13,28,8,8,7,1,18,21,53,3,14,17,26,8,29,6,14,3,2,21,Regular,,,,,,,,
2024,96,1220,hofstra,81,1299,n. carolina a&t,49,A,0,30,59,11,22,10,12,6,26,14,10,6,0,20,14,52,3,17,18,24,10,20,6,11,5,1,12,Regular,,,,,,,,
2024,96,1221,holy cross,58,1110,american,56,H,0,22,53,6,19,8,13,8,21,13,8,4,4,12,21,48,7,16,7,9,4,23,9,9,2,1,15,Regular,,,,,,,,
2024,96,1222,houston,67,1153,cincinnati,62,A,0,27,69,3,16,10,14,16,23,9,5,5,4,20,19,51,6,20,18,25,8,23,8,8,2,3,13,Regular,1.0,Z,,,1.0,Z,,
2024,96,1223,houston bap,86,1230,incarnate word,83,H,0,32,59,6,15,16,30,8,17,10,11,7,3,18,29,59,7,20,18,20,10,23,9,17,4,4,25,Regular,,,,,,,,
2024,96,1226,idaho st,68,1340,portland st,65,H,0,22,46,4,18,20,30,9,16,8,9,10,4,14,23,46,7,14,12,14,5,14,9,17,5,2,24,Regular,,,,,,,,
2024,96,1232,indiana st,73,1283,missouri st,71,A,0,28,64,12,40,5,10,5,25,16,7,5,4,20,26,63,4,20,15,21,10,31,9,10,5,6,14,Regular,,,,,,,,
2024,96,1235,iowa st,71,1395,tcu,59,H,0,24,48,8,19,15,18,4,18,20,10,5,6,16,23,52,5,17,8,16,11,14,15,9,7,3,17,Regular,2.0,W,9.0,Y,2.0,W,9.0,Y
2024,96,1236,fort wayne,92,1237,indiana - purdue,65,A,0,35,58,12,25,10,15,7,22,19,14,10,6,16,24,53,1,8,16,22,9,16,7,18,12,2,16,Regular,,,,,,,,
2024,96,1238,jackson st,77,1290,miss valley st.,69,A,0,27,61,4,5,19,24,15,26,6,11,8,4,17,25,60,9,22,10,14,11,17,15,10,6,5,17,Regular,,,,,,,,
2024,96,1239,jacksonville,67,1466,north ala.,63,H,0,22,61,3,21,20,30,18,23,8,6,6,1,20,19,51,7,19,18,25,6,19,7,8,1,3,23,Regular,,,,,,,,
2024,96,1241,james madison,73,1103,akron,59,H,0,28,55,7,19,10,15,8,24,17,10,7,2,17,19,56,5,29,16,20,11,17,6,12,6,2,14,Regular,12.0,Z,14.0,Y,12.0,Z,14.0,Y
2024,96,1242,kansas,64,1124,baylor,61,H,0,24,56,5,21,11,15,4,16,11,8,17,2,14,19,46,8,26,15,21,8,31,12,21,5,2,15,Regular,4.0,Y,3.0,X,4.0,Y,3.0,X
2024,96,1249,lamar,75,1311,nicholls,56,H,0,28,59,11,24,8,9,7,26,20,10,8,2,16,19,52,5,23,13,20,8,20,12,14,6,4,15,Regular,,,,,,,,
2024,96,1250,lehigh,94,1248,lafayette,90,H,2,29,62,8,22,28,33,8,25,11,11,8,2,17,35,63,10,23,10,14,3,26,13,13,5,5,24,Regular,,,,,,,,
2024,96,1251,liberty,65,1256,louisiana tech,62,H,0,25,53,9,23,6,10,2,19,10,15,10,4,12,27,52,4,13,4,7,6,23,11,19,11,5,14,Regular,,,,,,,,
2024,96,1252,lipscomb,101,1244,kennesaw,95,H,0,32,57,5,18,32,40,8,28,9,7,5,4,21,32,66,13,31,18,27,10,22,16,8,3,2,30,Regular,,,,,,,,
2024,96,1253,long beach st,77,1142,cal poly,68,H,0,25,56,7,19,20,28,7,23,16,9,9,1,11,25,57,11,27,7,8,3,23,12,17,8,4,21,Regular,15.0,X,,,15.0,X,,
2024,96,1254,LIU,75,1357,sacred heart,58,H,0,26,52,9,19,14,21,5,30,17,13,7,7,21,19,58,4,19,16,24,7,24,8,11,6,3,16,Regular,,,,,,,,
2024,96,1255,longwood,84,1457,winthrop,74,H,0,27,53,10,21,20,28,12,19,14,14,6,1,32,21,44,5,19,27,42,8,16,9,13,7,1,25,Regular,16.0,Z,,,16.0,Z,,
2024,96,1257,louisville,79,1210,georgia tech,67,H,0,22,57,4,18,31,34,12,28,13,11,5,4,16,22,63,9,25,14,18,14,22,10,15,8,1,28,Regular,,,,,,,,
2024,96,1260,loyola (il),81,1203,g washington,73,A,0,30,69,9,28,12,14,11,28,18,6,5,4,21,21,60,10,30,21,27,11,22,11,8,5,7,19,Regular,,,,,,,,
2024,96,1265,marist,77,1351,rider,62,A,0,26,57,9,20,16,17,5,23,12,5,11,4,13,25,56,3,13,9,13,9,22,9,14,3,6,13,Regular,,,,,,,,
2024,96,1266,marquette,86,1385,saint john`s,75,H,0,33,59,14,27,6,10,8,19,23,11,6,2,9,30,71,12,32,3,5,17,18,17,11,8,3,11,Regular,2.0,Z,,,2.0,Z,,
2024,96,1270,mcneese,74,1394,a&m-corpus chris,67,H,0,23,52,3,15,25,35,12,30,14,19,12,7,24,23,57,3,16,18,29,11,21,10,17,10,2,28,Regular,12.0,Y,,,12.0,Y,,
2024,96,1277,michigan st,88,1228,illinois,80,H,0,29,55,5,8,25,34,5,22,14,6,6,2,19,26,60,11,30,17,20,9,23,14,9,3,3,24,Regular,9.0,X,3.0,W,9.0,X,3.0,W
2024,96,1280,mississippi st,75,1281,missouri,51,A,0,28,59,9,25,10,21,9,28,14,12,15,3,19,16,47,3,18,16,20,4,23,7,20,4,7,20,Regular,8.0,X,,,8.0,X,,
2024,96,1282,Kansas City,65,1315,north dakota,47,A,0,25,49,11,25,4,7,5,24,12,16,11,3,19,17,43,3,16,10,15,2,18,10,15,12,2,10,Regular,,,,,,,,
2024,96,1287,morehead st,69,1183,e illinois,57,H,0,23,44,6,19,17,23,7,29,15,13,3,9,16,23,59,1,7,10,13,8,16,4,6,8,0,18,Regular,14.0,W,,,14.0,W,,
2024,96,1291,mount saint mary`s,96,1346,quinnipiac,79,H,0,32,60,11,22,21,29,8,30,17,12,8,6,16,27,71,11,28,14,20,11,18,7,11,9,2,22,Regular,,,,,,,,
2024,96,1292,middle tenn st,68,1198,fiu,66,A,0,23,52,5,15,17,29,10,28,7,17,5,4,14,27,69,5,21,7,11,10,22,9,7,10,4,23,Regular,,,,,,,,
2024,96,1293,murray st,73,1191,evansville,70,H,0,29,59,6,16,9,15,7,20,12,6,7,2,18,22,48,10,24,16,23,6,22,12,12,2,2,16,Regular,,,,,,,,
2024,96,1294,n colorado,87,1285,montana,71,H,0,32,52,9,15,14,18,6,28,13,14,5,5,18,25,63,3,19,18,21,11,15,9,8,6,3,17,Regular,,,,,,,,
2024,96,1295,n dakota st,81,1303,ne omaha,79,H,0,29,54,13,26,10,16,4,25,18,13,2,1,18,27,66,9,24,16,20,10,23,9,10,5,1,19,Regular,,,,,,,,
2024,96,1297,n kentucky,79,1178,detroit,67,H,0,28,64,8,24,15,20,12,24,16,13,10,1,11,28,59,5,21,6,9,8,24,9,15,6,6,18,Regular,,,,,,,,
2024,96,1304,nebraska,79,1276,michigan,59,H,0,30,64,9,23,10,16,12,27,18,9,7,3,18,20,62,8,24,11,15,17,19,12,12,7,4,14,Regular,8.0,Z,,,8.0,Z,,
2024,96,1306,new hampshire,60,1263,maine,57,H,0,23,56,7,24,7,12,9,33,6,17,4,4,14,22,58,1,13,12,15,3,25,6,10,12,5,13,Regular,,,,,,,,
2024,96,1312,n.j.i.t.,71,1262,ma lowell,64,H,0,21,52,4,14,25,35,7,26,3,10,11,5,24,23,53,5,14,13,24,3,25,8,14,6,4,22,Regular,,,,,,,,
2024,96,1314,north carolina,75,1274,miami (fl),72,A,0,24,59,11,31,16,24,10,27,15,15,8,5,19,28,66,6,23,10,13,9,24,13,13,10,5,17,Regular,1.0,X,,,1.0,X,,
2024,96,1318,northeastern,77,1284,monmouth,65,H,0,26,57,8,24,17,23,13,26,16,9,7,3,15,26,55,2,14,11,17,5,21,13,9,4,2,17,Regular,,,,,,,,
2024,96,1319,northern ariz.,76,1286,montana st,71,H,0,29,57,6,16,12,18,6,33,17,17,8,4,18,26,65,7,19,12,17,7,23,9,12,9,2,18,Regular,,,16.0,Y,,,16.0,Y
2024,96,1323,notre dame,74,1439,virginia tech,66,H,0,27,55,7,20,13,17,7,24,14,7,8,0,14,25,57,8,24,8,11,6,21,13,11,3,0,16,Regular,,,,,,,,
2024,96,1324,oakland,74,1460,wright st,60,A,0,31,62,8,19,4,6,7,29,13,11,7,6,12,23,68,5,28,9,12,13,21,13,9,9,2,10,Regular,14.0,Z,,,14.0,Z,,
2024,96,1326,ohio st,79,1268,maryland,75,H,2,29,66,4,17,17,20,5,31,9,9,6,5,25,24,62,7,17,20,30,11,29,11,12,3,1,20,Regular,,,,,,,,
2024,96,1328,oklahoma,66,1329,oklahoma st,62,H,0,21,46,9,23,15,24,2,32,14,12,3,9,18,19,62,3,18,21,28,10,29,6,5,7,2,23,Regular,,,,,,,,
2024,96,1337,pepperdine,72,1258,loy marymount,63,A,0,28,63,5,18,11,14,10,26,8,7,2,4,15,24,58,4,14,11,15,6,24,8,9,3,4,15,Regular,,,,,,,,
2024,96,1342,presbyterian,76,1347,radford,73,H,0,28,51,8,18,12,21,7,16,11,7,6,4,14,29,53,9,15,6,13,6,22,12,10,3,3,16,Regular,,,,,,,,
2024,96,1343,princeton,77,1335,penn,70,H,0,26,58,16,38,9,14,5,24,15,6,3,0,10,24,54,7,21,15,17,6,30,11,8,5,1,14,Regular,,,,,,,,
2024,96,1345,purdue,79,1231,indiana,59,H,0,25,59,8,21,21,33,14,29,12,8,10,3,13,23,55,4,16,9,15,4,23,15,11,5,2,20,Regular,1.0,Y,,,1.0,Y,,
2024,96,1350,richmond,82,1247,la salle,65,H,0,29,56,7,16,17,18,1,28,12,4,6,4,13,27,58,6,20,5,9,5,27,9,13,2,1,20,Regular,,,,,,,,
2024,96,1352,robert morris,71,1454,milwaukee,60,H,0,24,55,8,26,15,18,12,29,16,16,1,1,16,20,59,8,30,12,15,8,20,10,11,7,3,15,Regular,,,,,,,,
2024,96,1353,rutgers,78,1458,wisconsin,56,H,0,30,67,10,17,8,9,10,31,18,7,8,9,19,19,58,5,21,13,22,9,27,7,11,3,2,14,Regular,,,5.0,Z,,,5.0,Z
2024,96,1354,s carolina st,78,1152,chicago st,55,H,0,28,49,10,20,12,16,6,16,12,11,8,2,15,17,40,5,16,16,22,6,9,8,13,5,4,16,Regular,,,,,,,,
2024,96,1355,s dakota st,83,1331,oral roberts,72,H,0,31,60,10,20,11,15,7,22,17,8,7,1,11,27,52,9,26,9,10,4,21,11,15,5,3,20,Regular,15.0,W,,,15.0,W,,
2024,96,1356,s illinois,69,1229,illinois st,66,H,0,25,50,7,25,12,16,5,19,15,5,2,4,16,25,45,5,12,11,16,4,21,10,9,4,3,17,Regular,,,,,,,,
2024,96,1359,samford,102,1440,virginia military,63,A,0,40,67,9,22,13,20,4,25,22,8,14,2,21,22,58,1,20,18,28,11,24,10,18,3,4,17,Regular,13.0,Y,,,13.0,Y,,
2024,96,1360,san diego,89,1334,pacific,84,A,0,29,57,9,20,22,30,12,22,15,9,3,2,25,27,49,12,24,18,30,8,19,20,13,6,4,24,Regular,,,,,,,,
2024,96,1362,san francisco,71,1365,santa clara,70,H,0,20,53,3,16,28,32,11,15,6,7,10,1,20,25,48,7,19,13,20,8,20,10,16,3,2,23,Regular,,,,,,,,
2024,96,1368,se louisiana,69,1322,northwestern la,59,A,0,26,48,7,20,10,18,8,27,16,15,2,6,18,22,63,5,27,10,16,13,17,11,10,7,2,13,Regular,,,,,,,,
2024,96,1373,siena,68,1264,manhattan,63,A,0,22,53,6,16,18,21,9,31,14,16,6,8,18,23,71,5,24,12,16,12,22,20,6,8,3,20,Regular,,,,,,,,
2024,96,1375,south ala.,75,1296,n illinois,66,H,0,28,62,13,27,6,11,9,19,17,5,10,2,14,24,54,7,26,11,16,7,25,12,15,2,6,10,Regular,,,,,,,,
2024,96,1376,south carolina,75,1435,vanderbilt,60,H,0,30,58,9,29,6,8,10,18,21,6,2,3,14,26,54,5,15,3,10,9,13,8,5,4,1,12,Regular,6.0,Y,,,6.0,Y,,
2024,96,1378,south fla.,69,1349,rice,65,A,0,25,58,12,27,7,12,10,25,15,9,4,3,12,25,60,7,22,8,13,10,27,12,8,4,3,17,Regular,,,,,,,,
2024,96,1379,southern miss,86,1444,w michigan,54,H,0,33,59,12,26,8,13,7,26,22,12,7,4,22,15,49,3,14,21,26,7,19,9,12,7,2,15,Regular,,,,,,,,
2024,96,1380,southern,69,1105,alabama a&m,62,H,0,18,54,5,18,28,37,13,20,12,11,11,7,23,21,52,4,13,16,24,9,23,7,20,4,4,27,Regular,,,,,,,,
2024,96,1384,saint francis (pa),72,1476,stonehill,63,H,0,26,54,9,22,11,20,8,26,15,12,5,3,13,23,57,8,32,9,13,6,22,12,10,2,2,17,Regular,,,,,,,,
2024,96,1386,saint joseph's,87,1387,saint louis,86,H,0,29,66,11,31,18,25,7,20,14,9,11,3,18,28,57,11,26,19,22,7,31,8,21,7,6,24,Regular,,,,,,,,
2024,96,1388,saint mary's,76,1339,portland,51,A,0,26,64,14,35,10,13,8,31,19,7,6,2,15,18,57,3,20,12,15,5,21,6,8,4,2,12,Regular,5.0,X,,,5.0,X,,
2024,96,1390,stanford,99,1425,southern california,68,H,0,36,64,19,38,8,10,9,30,23,14,4,4,13,26,58,6,20,10,21,5,18,13,12,6,2,12,Regular,,,,,,,,
2024,96,1391,stetson,87,1184,e kentucky,79,H,0,29,67,7,19,22,23,14,19,11,9,6,4,13,32,59,9,18,6,9,7,18,16,11,7,7,18,Regular,16.0,W,,,16.0,W,,
2024,96,1398,tennessee st,77,1369,se missouri st,74,A,0,30,53,7,14,10,17,9,25,15,10,3,4,14,27,64,10,21,10,15,9,16,17,3,7,1,17,Regular,,,,,,,,
2024,96,1399,tennessee tech,62,1473,lindenwood,53,A,1,25,58,4,17,8,12,4,34,11,14,4,6,15,18,63,3,17,14,17,10,29,5,11,9,0,17,Regular,,,,,,,,
2024,96,1400,texas,94,1452,west virginia,58,H,0,36,70,15,32,7,8,7,26,28,5,8,6,20,21,55,3,13,13,21,8,25,6,15,2,2,10,Regular,7.0,Y,,,7.0,Y,,
2024,96,1401,texas a&m,85,1397,tennessee,69,H,0,28,60,11,28,18,25,14,28,14,9,6,5,19,23,62,8,29,15,25,12,21,11,8,5,5,22,Regular,9.0,Z,2.0,Y,9.0,Z,2.0,Y
2024,96,1402,texas st,68,1123,ball st,60,H,0,27,58,5,13,9,16,8,24,15,9,13,5,17,19,49,7,16,15,20,6,23,11,13,5,4,14,Regular,,,,,,,,
2024,96,1403,texas tech,66,1416,central florida,59,H,0,23,60,7,21,13,15,13,28,14,10,5,2,11,23,63,5,24,8,12,12,24,11,8,5,2,17,Regular,6.0,Z,,,6.0,Z,,
2024,96,1404,tenn-martin,62,1442,w illinois,59,A,0,25,60,4,10,8,10,7,27,14,9,6,3,17,24,60,3,12,8,15,9,26,16,10,3,5,15,Regular,,,,,,,,
2024,96,1407,troy,78,1245,kent,68,H,0,25,47,4,15,24,34,9,22,10,18,8,5,23,20,53,8,25,20,22,10,18,11,16,9,1,27,Regular,,,,,,,,
2024,96,1411,texas southern,78,1197,florida a&m,75,A,1,28,68,8,30,14,26,13,20,9,13,8,1,18,29,59,6,20,11,15,7,29,20,17,4,4,22,Regular,,,,,,,,
2024,96,1415,cal riverside,88,1414,california-irvine,78,H,0,28,59,13,27,19,24,8,27,20,9,7,4,13,29,67,7,19,13,15,11,24,13,9,4,3,16,Regular,,,,,,,,
